# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model_4ba3117b2609_model
# start_datetime = 2025-01-25 20:50:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/Rtmpi9m7ws/standata-910146e27e83.json
# init = 2 (Default)
# random
#   seed = 1773305174
# output
#   file = /home/lbelzile/Documents/Personnel/MEGAsync/Website/MATH80601A/models/Poisson_simple-1.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /home/lbelzile/Documents/Personnel/MEGAsync/Website/MATH80601A/models/poisson_simple-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4
# Adaptation terminated
# Step size = 0.835871
# Diagonal elements of inverse mass matrix:
# 0.00473754, 0.00482306, 0.0045384, 0.0023782
1274.49,0.979929,0.835871,2,3,0,-1269.12,1.82528,1.93195,2.01576,2.60944
1273.97,0.972973,0.835871,2,7,0,-1273.48,2.05053,1.82702,1.91079,2.58522
1275.03,0.983089,0.835871,3,7,0,-1273.31,1.85726,1.95745,1.99616,2.58347
1274.96,0.850514,0.835871,3,7,0,-1272.82,2.03564,1.8792,1.93526,2.63215
1271.18,0.696795,0.835871,2,7,0,-1270.56,1.82309,1.95938,2.05799,2.49684
1274.23,0.954816,0.835871,3,7,0,-1269.48,1.95761,1.89555,2.08691,2.63974
1274.76,0.974106,0.835871,2,3,0,-1272.85,1.98669,2.00779,1.99012,2.58889
1273.87,0.650243,0.835871,2,3,0,-1270.02,1.8584,1.92312,2.04219,2.67069
1272.65,0.894674,0.835871,2,3,0,-1270.92,2.09885,1.8901,2.02882,2.56561
1272.39,0.994823,0.835871,3,7,0,-1270.23,1.79023,1.86914,1.86058,2.64023
1274.91,0.970386,0.835871,2,7,0,-1271.39,1.93287,1.81409,1.95114,2.65391
1274.23,0.920219,0.835871,3,7,0,-1272.91,1.87824,1.89427,1.90126,2.67825
1273.37,0.95215,0.835871,3,7,0,-1272.01,1.95484,1.8039,2.08631,2.57491
1275.51,1,0.835871,2,3,0,-1273.24,1.89756,1.86698,1.90091,2.6054
1275.68,0.811439,0.835871,1,3,0,-1273.3,1.95325,1.90794,2.02362,2.5744
1274.1,0.784027,0.835871,2,3,0,-1273.27,2.04325,1.91601,2.05096,2.62977
1274.23,1,0.835871,3,7,0,-1273.35,1.85492,1.86884,1.87412,2.56767
1273.21,0.950475,0.835871,2,3,0,-1272.73,1.80123,1.89321,1.86676,2.59361
1274.83,1,0.835871,2,3,0,-1272.39,1.97716,1.85059,1.96992,2.67257
1272.96,0.775601,0.835871,2,3,0,-1271.37,2.06816,1.78216,1.96324,2.59228
1272.26,0.946955,0.835871,3,7,0,-1270.99,1.77284,2.00334,1.98449,2.60903
1274.6,0.973542,0.835871,2,3,0,-1270.75,1.88971,1.94483,2.06567,2.61751
1274.52,0.992895,0.835871,2,7,0,-1273.91,1.89167,1.95071,2.04235,2.65538
1274.27,0.989867,0.835871,3,7,0,-1274.08,1.99201,1.8606,1.86649,2.5538
1274.64,0.951095,0.835871,2,3,0,-1273.33,1.9031,1.97817,2.05199,2.61052
1272.97,0.85078,0.835871,2,3,0,-1271.74,1.84909,1.85353,1.87403,2.68139
1274.73,0.998141,0.835871,3,7,0,-1272.72,1.9201,1.81782,1.8989,2.64161
1271.51,0.76953,0.835871,2,7,0,-1270.15,1.98227,1.86377,1.80522,2.51044
1273.13,0.973942,0.835871,2,7,0,-1268.37,1.9406,1.83537,1.97712,2.489
1276.04,1,0.835871,2,3,0,-1273.38,1.92727,1.86319,1.94562,2.61239
1275.52,0.948098,0.835871,2,3,0,-1275.34,1.93121,1.94797,1.91203,2.56958
1275.09,0.960546,0.835871,2,3,0,-1274.73,1.98293,1.84524,2.01243,2.64659
1275.75,0.937819,0.835871,2,3,0,-1273.91,1.88899,1.89223,1.92305,2.5897
1275.08,0.89547,0.835871,2,3,0,-1274.26,2.0374,1.8985,2.00163,2.60206
1274.17,0.905415,0.835871,2,3,0,-1273.49,1.83097,1.94841,1.88863,2.59584
1276.19,1,0.835871,2,3,0,-1274.39,1.93387,1.91864,1.96692,2.61954
1275.78,0.711965,0.835871,2,3,0,-1273.14,1.95984,1.94822,2.00508,2.62033
1274.56,0.787467,0.835871,2,3,0,-1273.58,1.92177,1.98531,2.02077,2.54971
1273.11,0.76846,0.835871,2,3,0,-1271.28,1.95299,2.03599,1.87743,2.64924
1274.9,1,0.835871,2,3,0,-1272.2,1.86792,1.98012,1.94528,2.63042
1275.26,0.989307,0.835871,3,7,0,-1274.02,1.90008,1.82772,1.91712,2.61096
1275.27,0.996453,0.835871,2,7,0,-1274.93,1.91435,1.84922,1.89607,2.62818
1273.87,0.681439,0.835871,2,3,0,-1271.49,2.06636,1.8421,1.96256,2.63889
1274.52,0.996094,0.835871,2,3,0,-1272.78,1.90945,1.94635,2.02444,2.53227
1275.03,1,0.835871,2,3,0,-1273.96,1.85818,1.91382,2.00319,2.56334
1274.93,0.987852,0.835871,3,7,0,-1273.91,1.97277,1.80448,1.95539,2.56959
1275.91,1,0.835871,2,3,0,-1274.95,1.94431,1.84456,1.97025,2.59673
1274.8,0.719787,0.835871,2,3,0,-1272.93,1.88062,1.94748,1.88125,2.6304
1274.82,0.996829,0.835871,3,7,0,-1273.58,1.98887,1.98507,1.90267,2.62391
1274.87,0.998001,0.835871,3,7,0,-1273.93,1.92022,1.79089,1.98797,2.59233
1273.46,0.770119,0.835871,2,3,0,-1271.78,1.99358,1.77224,1.88209,2.62357
1274.6,0.976519,0.835871,3,7,0,-1272.57,1.93456,2.02099,2.00166,2.59281
1274.84,0.973223,0.835871,2,3,0,-1273.64,1.90345,1.80474,2.01364,2.61531
1270.9,0.655945,0.835871,2,3,0,-1269.67,1.77693,1.78549,2.05643,2.56868
1275.44,1,0.835871,3,7,0,-1271.29,1.9385,1.98107,1.94222,2.62998
1276.11,1,0.835871,2,3,0,-1275.41,1.91821,1.88909,1.97923,2.62096
1275.41,0.93018,0.835871,2,3,0,-1275.29,1.90469,1.96713,1.92162,2.58164
1275.98,0.991699,0.835871,2,3,0,-1275.07,1.96436,1.95024,1.95771,2.5994
1274.29,0.815015,0.835871,2,7,0,-1273.88,1.99679,1.99331,1.88491,2.58086
1269.86,0.602908,0.835871,2,3,0,-1268.5,1.88045,1.68059,1.95982,2.52647
1269.71,0.959362,0.835871,2,7,0,-1269.24,2.00281,2.11883,1.96102,2.67073
1274.42,1,0.835871,2,3,0,-1268.49,1.94092,1.94444,1.97336,2.69182
1275.43,0.99304,0.835871,3,7,0,-1274.37,1.94666,1.87637,1.95942,2.54261
1275.43,0.998944,0.835871,3,7,0,-1274.74,1.92686,1.89986,1.96155,2.66576
1275.32,0.984645,0.835871,3,7,0,-1274.59,1.98643,1.93456,1.94906,2.54938
1275.45,0.901292,0.835871,2,3,0,-1273.85,1.88447,1.93467,1.91169,2.58298
1274.95,0.831019,0.835871,2,3,0,-1273.07,1.96916,1.89316,2.06364,2.58233
1275.01,0.990425,0.835871,3,7,0,-1273.82,1.952,1.91106,1.87898,2.6509
1274.79,0.938239,0.835871,2,3,0,-1273.54,1.90637,1.94083,2.0063,2.67249
1271.49,0.600205,0.835871,2,3,0,-1269.64,1.92322,2.1018,1.97571,2.64525
1274.88,1,0.835871,2,3,0,-1270.74,1.99245,1.89986,2.06072,2.59029
1274.8,0.9988,0.835871,3,7,0,-1273.85,1.87623,1.90809,1.89071,2.64953
1273.46,0.927816,0.835871,2,3,0,-1273.27,1.86434,1.9355,1.89112,2.68769
1274.03,0.992319,0.835871,3,7,0,-1273.15,1.86505,1.89355,1.89643,2.67653
1274.61,1,0.835871,3,7,0,-1272.68,2.05843,1.87332,1.96566,2.61535
1274.78,0.722374,0.835871,2,3,0,-1270.57,1.92694,1.99656,1.93446,2.55696
1275.33,0.990298,0.835871,2,3,0,-1274,1.89541,1.89461,2.01154,2.55621
1274.58,0.889132,0.835871,2,3,0,-1273.62,1.89289,1.94238,1.94329,2.52594
1272.7,0.829916,0.835871,3,7,0,-1271.97,2.01884,1.84539,2.02502,2.70325
1274.34,0.960902,0.835871,2,7,0,-1270.45,1.95771,1.98702,1.96647,2.67723
1272.57,0.786459,0.835871,2,3,0,-1270.92,1.94023,1.8734,1.959,2.73234
1271.4,0.931238,0.835871,2,7,0,-1269.61,1.92165,1.93357,2.0336,2.45882
1272.87,0.92909,0.835871,2,3,0,-1269.43,1.84491,1.86369,1.88185,2.68852
1273.6,0.997823,0.835871,3,7,0,-1272.14,2.01799,1.90812,2.02828,2.51629
1275.8,0.989768,0.835871,2,3,0,-1273.29,1.97202,1.95144,1.99202,2.58883
1274.77,0.869271,0.835871,2,3,0,-1274.28,1.87035,1.95703,1.95099,2.54745
1272.52,0.742926,0.835871,2,3,0,-1271.15,1.85549,1.76478,1.87162,2.57613
1275.16,1,0.835871,2,3,0,-1272,2.00489,1.82638,1.94676,2.61725
1274.87,0.969541,0.835871,2,7,0,-1274.02,1.92198,1.93391,1.90923,2.53595
1270.72,0.429282,0.835871,2,3,0,-1266.12,1.7746,1.83876,1.82218,2.63248
1274.79,1,0.835871,2,3,0,-1270.32,1.83017,1.86192,1.94895,2.6087
1273.92,0.894551,0.835871,2,3,0,-1272.65,1.87695,1.82229,1.93004,2.67637
1273.94,1,0.835871,3,7,0,-1272.27,2.02446,1.9691,2.01924,2.54281
1274.42,0.997185,0.835871,3,7,0,-1272.77,2.04015,1.87005,2.01893,2.56503
1272.6,0.730684,0.835871,2,3,0,-1270.38,2.02325,1.93602,2.11071,2.64293
1274.78,0.978409,0.835871,2,7,0,-1271.36,2.03085,1.96247,1.92095,2.61521
1273.11,0.776585,0.835871,2,3,0,-1271.49,1.79656,1.80758,1.9361,2.60885
1274.94,0.987353,0.835871,2,3,0,-1272.76,2.02926,1.96409,1.97913,2.62035
1274.81,0.923057,0.835871,2,3,0,-1273.37,1.98316,1.91313,1.94286,2.679
1273.32,0.869693,0.835871,3,7,0,-1272.04,1.97574,1.75209,2.01924,2.57129
1275.16,1,0.835871,2,3,0,-1272.74,1.86925,1.89295,1.90705,2.57194
1272.9,0.544076,0.835871,2,3,0,-1269.3,2.00697,2.03265,1.86352,2.61065
1274.54,0.990576,0.835871,3,7,0,-1272.4,1.87994,1.79121,1.98879,2.59843
1274.2,0.904107,0.835871,2,3,0,-1272.48,1.89285,1.90048,2.08098,2.63871
1275.97,0.86906,0.835871,2,3,0,-1272.72,1.89484,1.90064,1.93793,2.6031
1274.47,0.827808,0.835871,2,3,0,-1274.16,1.9561,1.96017,1.89318,2.66882
1273.61,0.951086,0.835871,2,3,0,-1273.17,1.89946,1.98485,1.88864,2.67727
1273.7,0.931176,0.835871,2,3,0,-1271.24,1.80686,1.94563,1.91033,2.57213
1274.32,0.993799,0.835871,2,3,0,-1272.46,2.0478,1.91488,1.96336,2.54665
1272.34,0.899962,0.835871,2,3,0,-1271.85,2.07375,1.85903,2.01038,2.51757
1272,0.971427,0.835871,2,7,0,-1269.92,2.12383,1.89928,2.02336,2.58798
1272.91,0.992349,0.835871,3,7,0,-1269.66,1.80514,1.95193,1.88038,2.65003
1275.88,1,0.835871,2,3,0,-1272.84,1.90933,1.90628,1.91612,2.61697
1273.35,0.752198,0.835871,2,3,0,-1272.94,1.93331,1.7582,1.9744,2.66547
1274.47,0.941511,0.835871,2,3,0,-1271.78,1.99693,1.82251,2.04743,2.61113
1275.8,0.842403,0.835871,2,3,0,-1272.11,1.90738,1.87695,1.92405,2.58055
1275.53,0.985583,0.835871,2,3,0,-1275.37,1.89259,1.87642,1.94883,2.56028
1276,0.958414,0.835871,2,3,0,-1274.81,1.98892,1.91301,1.95331,2.60662
1275.74,0.850981,0.835871,2,7,0,-1274.61,1.88744,1.94429,1.95487,2.58901
1275.71,0.989373,0.835871,3,7,0,-1275.21,2.00423,1.87794,1.97633,2.58989
1274.71,0.702819,0.835871,2,3,0,-1272.32,1.84449,1.85112,1.97343,2.56561
1274.44,0.975791,0.835871,3,7,0,-1273.75,2.03828,1.96845,1.92849,2.63467
1273.13,0.922842,0.835871,2,3,0,-1272.77,2.08193,1.99226,1.96582,2.62052
1275.29,0.932579,0.835871,2,3,0,-1271.53,1.95338,1.95275,1.88321,2.59828
1275.35,0.77368,0.835871,2,3,0,-1272.33,1.98388,1.88063,2.0109,2.55853
1275.42,0.932393,0.835871,2,7,0,-1273.96,1.92192,1.9618,1.89982,2.60932
1275.82,0.923398,0.835871,2,3,0,-1274.28,1.97654,1.88775,2.00538,2.62652
1275.22,0.92363,0.835871,2,3,0,-1274.8,1.8849,1.88155,1.89597,2.57547
1273.21,0.838917,0.835871,2,3,0,-1272.57,1.96013,1.79355,2.07732,2.64389
1274.1,0.842765,0.835871,3,7,0,-1270.37,1.81277,1.84423,1.9754,2.62536
1275.4,0.983937,0.835871,2,3,0,-1273.59,2.02182,1.90758,1.93982,2.58274
1274.71,0.844748,0.835871,2,3,0,-1273.11,1.85414,1.88648,2.04255,2.58906
1273.37,0.775316,0.835871,2,3,0,-1271.39,1.84929,1.8537,2.07773,2.6407
1274.7,0.922536,0.835871,2,3,0,-1271.74,1.98358,1.86396,2.03147,2.66146
1273.59,0.936751,0.835871,2,3,0,-1273.16,1.96889,1.88545,2.01374,2.70676
1271.32,0.737298,0.835871,2,3,0,-1269.75,1.83452,1.95431,1.93845,2.47312
1272.34,0.993315,0.835871,3,7,0,-1269.7,1.88023,1.93316,2.04651,2.4885
1275.52,1,0.835871,2,3,0,-1272.24,1.92574,1.81917,1.95356,2.59991
1274.68,0.916393,0.835871,2,7,0,-1274.09,1.99534,1.93025,1.91256,2.66903
1274.24,0.939407,0.835871,3,7,0,-1273,1.85519,1.9009,2.01729,2.53617
1271.01,0.725542,0.835871,2,7,0,-1270.09,2.07374,1.94029,1.86173,2.70053
1271.28,0.965803,0.835871,3,7,0,-1267.81,2.14551,1.8668,1.95248,2.61179
1273.78,1,0.835871,2,7,0,-1270.09,1.85123,1.8281,1.93835,2.67204
1275.4,0.892332,0.835871,2,3,0,-1271.9,1.98966,1.86219,1.90597,2.62363
1274.9,0.919878,0.835871,2,7,0,-1273.89,2.02535,1.95478,1.91063,2.60516
1275.88,0.998362,0.835871,3,7,0,-1274.71,1.9198,1.90168,1.91505,2.62451
1275.67,0.977108,0.835871,3,7,0,-1275.34,1.87675,1.92441,1.9921,2.59075
1274.08,0.847225,0.835871,2,3,0,-1273.54,2.01523,2.02179,1.95922,2.58524
1274.24,0.853941,0.835871,3,7,0,-1270.83,1.97088,1.90905,2.0815,2.56229
1273.78,0.74137,0.835871,3,7,0,-1270.28,1.98727,1.90473,1.84609,2.66426
1275.8,0.967984,0.835871,2,3,0,-1273.21,1.94749,1.94306,1.91104,2.60149
1275.25,0.9262,0.835871,2,3,0,-1274.81,1.93064,1.97117,2.01394,2.63781
1275.81,0.986182,0.835871,3,7,0,-1274.86,1.98597,1.89646,2.00959,2.61013
1276.07,0.992276,0.835871,2,3,0,-1275.62,1.97859,1.89993,1.9506,2.61586
1275.42,0.910274,0.835871,2,3,0,-1275.08,2.00958,1.86973,1.9608,2.63623
1275.02,0.950351,0.835871,3,7,0,-1274.27,1.93242,1.9011,1.94115,2.67824
1273.42,0.823369,0.835871,2,3,0,-1272.31,1.88129,1.74646,1.9827,2.60537
1274.44,0.973124,0.835871,2,7,0,-1272.38,1.8908,2.01632,1.96973,2.63327
1275.8,0.983759,0.835871,2,3,0,-1274.05,1.91678,1.92037,1.992,2.64102
1275.81,0.995845,0.835871,3,7,0,-1275.39,1.95644,1.90304,1.93745,2.5616
1273.47,0.806694,0.835871,3,7,0,-1273.32,1.91801,1.81872,2.05912,2.67178
1273.35,0.888158,0.835871,2,3,0,-1270.62,1.86589,1.7534,1.99107,2.61266
1274.43,0.992624,0.835871,3,7,0,-1272.49,2.03172,1.97771,1.9086,2.59449
1274.53,0.977209,0.835871,2,7,0,-1273.24,1.8808,1.91035,2.0608,2.56618
1275.65,1,0.835871,2,3,0,-1274.34,1.94416,1.95051,1.9232,2.63503
1271.93,0.618057,0.835871,2,3,0,-1270.89,1.86851,1.95496,1.81603,2.6785
1271.89,0.975205,0.835871,3,7,0,-1268.21,2.00113,1.87647,2.13184,2.54854
1272.2,1,0.835871,3,7,0,-1269.24,1.85584,2.05722,1.88518,2.61959
1273.34,1,0.835871,2,3,0,-1270.97,1.96892,1.75574,2.0032,2.55366
1275.19,0.957574,0.835871,2,3,0,-1272.46,1.97569,1.83991,2.03235,2.61338
1274.6,0.871191,0.835871,2,3,0,-1273.16,1.89137,1.91258,1.87719,2.5501
1274.39,0.788978,0.835871,2,7,0,-1270.61,1.90447,1.91759,2.08616,2.59665
1272.6,0.756284,0.835871,2,3,0,-1270.3,1.92222,1.79785,2.06342,2.68416
1271.46,0.921533,0.835871,2,3,0,-1269.85,1.9254,1.85943,2.14953,2.65455
1272.77,1,0.835871,1,1,0,-1271.26,1.93534,1.88134,2.11523,2.66489
1273.41,1,0.835871,3,7,0,-1270.7,2.0741,1.89671,1.91903,2.5476
1273.64,0.879457,0.835871,2,3,0,-1270.57,2.0178,1.90103,2.05961,2.53591
1275.8,0.84961,0.835871,2,3,0,-1271.25,1.90354,1.8742,1.9338,2.62938
1272.93,0.579132,0.835871,2,3,0,-1271.09,2.0187,1.76823,1.87925,2.62487
1271.43,0.779367,0.835871,3,7,0,-1268.22,2.13157,1.90834,2.00328,2.65225
1274.49,0.939177,0.835871,2,3,0,-1269.04,2.0017,1.88076,1.86625,2.64199
1274.18,0.828632,0.835871,2,3,0,-1271.65,1.88332,1.95264,1.84658,2.59526
1274.37,0.99686,0.835871,3,7,0,-1272.79,1.93979,1.81149,2.06029,2.6004
1275.88,1,0.835871,2,3,0,-1274.3,1.92705,1.86335,1.93133,2.62507
1275.18,0.799085,0.835871,2,7,0,-1273.58,1.90721,1.9227,2.04821,2.62857
1275.24,0.999096,0.835871,3,7,0,-1274.52,1.8949,1.84238,1.90855,2.58213
1272.46,0.602025,0.835871,2,3,0,-1270.17,1.75275,1.8908,1.9933,2.58226
1269.71,0.714479,0.835871,2,3,0,-1266.84,1.78974,1.8827,2.14494,2.64269
1269.53,0.979183,0.835871,3,7,0,-1266.31,1.81483,1.87403,2.16738,2.62682
1271.35,1,0.835871,2,3,0,-1268.55,1.78313,1.94435,2.10099,2.61319
1273.93,0.942392,0.835871,2,3,0,-1269.3,1.91212,1.99974,1.99394,2.5285
1275.65,1,0.835871,2,3,0,-1273.87,1.89901,1.87402,1.95219,2.64342
1275.55,0.942829,0.835871,2,3,0,-1274.83,1.89445,1.8618,1.96029,2.64207
1275.3,0.843631,0.835871,2,3,0,-1273.46,2.01056,1.89556,2.01849,2.62584
1275.73,0.886537,0.835871,3,7,0,-1273.96,1.89676,1.92808,1.92843,2.5786
1275.15,0.870915,0.835871,2,3,0,-1274.05,1.95503,1.90521,2.02906,2.65816
1273.24,0.756865,0.835871,2,3,0,-1272.09,1.94153,1.79097,2.06242,2.54686
1274.94,0.975555,0.835871,3,7,0,-1272.89,1.95692,1.96574,1.90439,2.65271
1274.95,0.914624,0.835871,3,7,0,-1273.12,1.88149,1.85906,2.04402,2.59431
1274.72,0.958453,0.835871,2,3,0,-1273.82,2.00446,1.89191,1.92007,2.66823
1275.88,0.920501,0.835871,2,3,0,-1273.49,1.88768,1.91428,1.9663,2.58454
1275.87,0.999505,0.835871,3,7,0,-1275.77,1.99332,1.89994,1.96661,2.62616
1273,0.74075,0.835871,3,7,0,-1272.79,1.81472,1.9112,2.0526,2.54466
1272.4,0.875258,0.835871,2,3,0,-1269.37,1.85006,1.80599,2.03805,2.6853
1272.66,1,0.835871,3,7,0,-1270.62,2.01996,2.02281,1.90813,2.53221
1274.96,0.806612,0.835871,2,3,0,-1268.89,1.91857,1.86497,2.00042,2.67077
1275.02,0.967734,0.835871,3,7,0,-1273.61,1.97533,1.89814,1.94006,2.53165
1273.44,0.878989,0.835871,3,7,0,-1272.95,1.93565,1.84778,1.86641,2.51809
1276.14,0.854108,0.835871,2,3,0,-1271.65,1.95384,1.91331,1.99027,2.59173
1275.89,0.938375,0.835871,2,7,0,-1275.5,1.99087,1.88075,1.96853,2.62097
1272.36,0.565857,0.835871,2,3,0,-1271.24,2.1145,1.92669,2.01797,2.58228
1274.2,1,0.835871,2,3,0,-1270.81,2.05166,1.88182,1.95669,2.65928
1272.25,0.483451,0.835871,2,3,0,-1267.37,1.85777,1.97434,1.96746,2.71654
1273.66,1,0.835871,1,1,0,-1272.34,1.87589,1.96041,1.96563,2.69561
1274.65,1,0.835871,2,3,0,-1273.75,1.89244,1.94619,1.95698,2.67778
1274.37,0.950305,0.835871,3,7,0,-1272.93,1.96628,1.99253,2.00395,2.54088
1274.14,0.858217,0.835871,3,7,0,-1271.66,1.91325,1.87014,1.84945,2.65403
1273,0.83141,0.835871,2,3,0,-1270.89,1.81698,1.80275,1.98434,2.65729
1275.32,0.988911,0.835871,2,3,0,-1272.39,1.86667,1.85942,1.99462,2.58511
1276.21,1,0.835871,2,3,0,-1275.4,1.94985,1.88717,1.97182,2.61523
1276.21,0.83516,0.835871,1,3,0,-1274.96,1.94985,1.88717,1.97182,2.61523
1276,0.813501,0.835871,2,3,0,-1274.4,1.98496,1.88688,1.94783,2.61042
1275.29,0.790847,0.835871,2,3,0,-1273.85,1.9077,1.87703,1.97693,2.54221
1274.07,0.865117,0.835871,2,3,0,-1273.24,2.01147,1.98656,1.90646,2.55145
1274.79,0.744325,0.835871,2,3,0,-1269.95,1.85029,1.8501,1.95601,2.56421
1274.82,0.952694,0.835871,2,3,0,-1273.89,2.01449,1.92653,2.01588,2.65253
1274.97,0.997595,0.835871,3,7,0,-1274.02,1.87301,1.90299,1.9201,2.54968
1271.11,0.699237,0.835871,3,7,0,-1270.12,2.09971,1.99827,2.0659,2.57613
1276.04,0.889107,0.835871,2,3,0,-1269.75,1.95609,1.88077,1.99435,2.58655
1276.03,0.996814,0.835871,2,7,0,-1275.86,1.93995,1.94883,1.97214,2.61319
1275.61,0.943967,0.835871,2,3,0,-1275.36,1.95209,1.96316,1.99905,2.57835
1275.14,0.813853,0.835871,2,3,0,-1273.32,1.89565,1.86016,1.97802,2.66123
1275.32,1,0.835871,2,7,0,-1274.79,1.99414,1.91183,1.96731,2.54791
1274.23,0.896741,0.835871,2,3,0,-1273.54,1.92349,1.91006,1.99519,2.50709
1272.66,0.82187,0.835871,2,7,0,-1270.64,2.04471,1.83013,2.08668,2.57784
1273.16,0.999345,0.835871,3,7,0,-1271.46,1.83125,1.94014,1.83701,2.60776
1273.81,1,0.835871,3,7,0,-1271.89,1.90418,1.87666,1.83007,2.64445
1275.14,0.997113,0.835871,2,3,0,-1273,1.87753,1.96759,1.92406,2.58263
1275.82,0.994363,0.835871,2,3,0,-1274.98,1.98643,1.87184,1.98828,2.62185
1275.76,0.583428,0.835871,2,3,0,-1270.28,1.96748,1.88647,1.93039,2.64044
1275.76,0.636735,0.835871,2,3,0,-1272.23,1.96748,1.88647,1.93039,2.64044
1275.92,0.861481,0.835871,1,3,0,-1274.31,1.90884,1.9094,2.00776,2.59156
1275.92,0.700746,0.835871,2,3,0,-1273.24,1.90884,1.9094,2.00776,2.59156
1275.76,0.914722,0.835871,2,7,0,-1274.95,1.92497,1.83426,1.96257,2.60004
1276.09,0.99402,0.835871,2,3,0,-1275.61,1.91046,1.88638,1.94116,2.60051
1276.09,0.647459,0.835871,1,3,0,-1272.95,1.91046,1.88638,1.94116,2.60051
1276.09,0.537907,0.835871,1,3,0,-1271.68,1.91046,1.88638,1.94116,2.60051
1276.09,0.531407,0.835871,1,3,0,-1271.54,1.91046,1.88638,1.94116,2.60051
1275.29,0.719169,0.835871,2,3,0,-1272.98,1.92977,1.8694,2.04228,2.63121
1273.89,0.858521,0.835871,2,3,0,-1273.11,2.02346,1.8239,2.04305,2.64065
1274.91,0.957731,0.835871,3,7,0,-1272.71,1.85817,1.92938,1.93525,2.55538
1274.63,0.933557,0.835871,3,7,0,-1273.17,2.04922,1.86707,2.00669,2.60042
1273.1,0.795018,0.835871,2,3,0,-1271.27,1.96859,1.99444,2.1001,2.6224
1275.77,0.994147,0.835871,2,3,0,-1272.74,1.95406,1.95376,1.98446,2.57488
1272.7,0.687205,0.835871,2,3,0,-1271.98,1.96558,2.00089,1.95948,2.49287
1273.79,0.93994,0.835871,2,7,0,-1271.23,1.90667,1.75921,2.00049,2.63071
1275.8,0.836439,0.835871,2,7,0,-1271.52,2.00362,1.90439,1.9591,2.61864
1275.47,0.795296,0.835871,2,3,0,-1273.75,1.88795,1.84356,1.98311,2.62572
1275.35,0.95673,0.835871,3,7,0,-1274.44,2.01451,1.92022,1.91287,2.59525
1272.75,0.765025,0.835871,2,7,0,-1272.24,1.82904,1.78451,2.00997,2.5515
1273.96,0.819687,0.835871,3,7,0,-1269.68,1.8565,1.94861,2.00014,2.52707
1274.38,0.965768,0.835871,2,3,0,-1272.37,2.00503,1.87864,1.99306,2.52417
1273.47,0.667543,0.835871,2,3,0,-1269.96,1.94077,1.86619,1.82579,2.54797
1274.86,0.990665,0.835871,2,3,0,-1272.43,1.93084,1.96639,2.01455,2.66114
1273.73,0.865932,0.835871,2,7,0,-1272.87,1.97558,1.87644,1.93463,2.49831
1273.79,0.798136,0.835871,2,3,0,-1269.66,1.95291,1.88492,2.09982,2.56525
1275.57,0.892387,0.835871,2,3,0,-1272.11,1.93882,1.93266,1.88859,2.59798
1274.5,0.893057,0.835871,2,3,0,-1273.94,1.95621,1.81892,1.96283,2.67317
1274.25,0.947675,0.835871,3,7,0,-1272.52,1.86802,1.98565,2.00857,2.55341
1274.97,1,0.835871,3,7,0,-1273.39,1.91761,1.88275,1.97518,2.52742
1275.48,0.988441,0.835871,2,7,0,-1274.3,1.86286,1.89205,1.92907,2.59767
1272.02,0.712005,0.835871,2,3,0,-1271.4,1.77141,1.86414,1.87842,2.64519
1275.69,1,0.835871,2,3,0,-1272.14,1.90653,1.89033,1.99133,2.56202
1274.18,0.846801,0.835871,2,3,0,-1273.67,1.98504,1.76934,1.94096,2.59049
1271.31,0.510395,0.835871,2,3,0,-1267.33,2.0224,1.85047,2.07143,2.48961
1273.73,1,0.835871,2,3,0,-1270.19,1.83952,1.95851,1.87814,2.64443
1275.02,0.946782,0.835871,2,3,0,-1272.17,1.91325,1.92748,1.88106,2.56148
1274.56,0.942808,0.835871,2,7,0,-1273.72,1.96185,1.84864,1.96689,2.68351
1274.41,0.730597,0.835871,2,7,0,-1270.17,2.00106,1.97054,1.97234,2.53441
1274.6,0.970643,0.835871,3,7,0,-1272.87,1.97397,1.92747,2.03507,2.66977
1275.5,0.985698,0.835871,2,3,0,-1273.92,2.01779,1.87014,1.96324,2.61224
1274.41,0.880223,0.835871,3,7,0,-1273.66,1.93605,1.82278,2.06541,2.61666
1275.44,0.989669,0.835871,2,3,0,-1273.67,1.91488,1.83178,1.9837,2.57251
